01 March 2023	2.37
13 October 2021	1.76032609122327
14 October 2021	1.80417873996751
15 October 2021	1.84953110058505
16 October 2021	1.89535935949143
03 October 2021	1.46624434656819
04 October 2021	1.49266784067365
05 October 2021	1.51984753554107
06 October 2021	1.54778100012694
07 October 2021	1.57659710543088
08 October 2021	1.60651774569118
09 October 2021	1.63779722670632
26 September 2021	1.30547073760146
27 September 2021	1.34125292182573
28 September 2021	1.37392792105686
29 September 2021	1.40326483562004
30 September 2021	1.42937844916888
01 October 2021	1.45269320565013
02 October 2021	1.47386874854700
19 September 2021	1.09780578529694
20 September 2021	1.12259757479225
21 September 2021	1.14989242291648
22 September 2021	1.17929038276775
23 September 2021	1.21033452765391
24 September 2021	1.24252525196726
25 September 2021	1.27532793090276
11 September 2021	1.10843813024775
12 September 2021	1.09895698950146
13 September 2021	1.09232141410955
14 September 2021	1.08859742695120
15 September 2021	1.08793045643644
16 September 2021	1.09050962653163
17 September 2021	1.09651695787642
18 September 2021	1.10607417971938
05 September 2021	1.22128283678499
06 September 2021	1.21244914035945
07 September 2021	1.20036060412199
08 September 2021	1.18539627678107
09 September 2021	1.16832498753293
10 September 2021	1.15019850059062
29 August 2021	1.26756785749335
30 August 2021	1.25783587362505
31 August 2021	1.24859074030325
01 September 2021	1.23952391945428
02 September 2021	1.23044015444466
03 September 2021	1.22123599292999
04 September 2021	1.21186114850165
22 August 2021	1.31337976199493
23 August 2021	1.30699332087801
24 August 2021	1.30185433987278
25 August 2021	1.29754856702416
26 August 2021	1.29371933339087
27 August 2021	1.29005139013469
28 August 2021	1.28624081321230
15 August 2021	1.30225905337876
16 August 2021	1.31362625897301
17 August 2021	1.32199412276221
18 August 2021	1.32727341056448
19 August 2021	1.32973809589866
20 August 2021	1.32992055079270
21 August 2021	1.32846208549860
08 August 2021	1.24969280837465
09 August 2021	1.25493592638266
10 August 2021	1.26180484509496
11 August 2021	1.27004439110737
12 August 2021	1.27942299911641
13 August 2021	1.28970228348319
14 August 2021	1.30059540428704
01 August 2021	1.24405907490612
02 August 2021	1.24531899891137
03 August 2021	1.24639483790923
04 August 2021	1.24741103734804
05 August 2021	1.24862934896238
06 August 2021	1.25038203408451
07 August 2021	1.25299348467824
24 July 2021	1.37476996644155
25 July 2021	1.36044815108594
26 July 2021	1.34557533758026
27 July 2021	1.33033666520447
28 July 2021	1.31511399845813
29 July 2021	1.30042068461496
30 July 2021	1.28682195655746
31 July 2021	1.27485928181406
17 July 2021	1.36598727862641
18 July 2021	1.39237916339684
19 July 2021	1.41246219070762
20 July 2021	1.42563165087691
21 July 2021	1.43177734534455
22 July 2021	1.43125191042703
23 July 2021	1.42478099442112
10 July 2021	1.10977824915268
11 July 2021	1.16132202107400
12 July 2021	1.21185810918897
13 July 2021	1.26023925357175
14 July 2021	1.30533803470458
15 July 2021	1.34610030404462
16 July 2021	1.38158936276774
04 July 2021	0.80738405198839
05 July 2021	0.85053370324606
06 July 2021	0.89750486455844
07 July 2021	0.94813293800760
08 July 2021	1.00207513650831
09 July 2021	1.05875998851654
26 June 2021	0.51430675380604
27 June 2021	0.54414772587686
28 June 2021	0.57595067219565
29 June 2021	0.60983922894079
30 June 2021	0.64598171212430
01 July 2021	0.68457205709777
02 July 2021	0.72579500306029
03 July 2021	0.76978170474428
20 June 2021	0.33223243748941
21 June 2021	0.35520430666556
22 June 2021	0.38020890416397
23 June 2021	0.40730037963223
24 June 2021	0.43652275630901
25 June 2021	0.46790441907187
13 June 2021	0.23657080943961
14 June 2021	0.24594118933375
15 June 2021	0.25702009087692
16 June 2021	0.26997641075253
17 June 2021	0.28497668701027
18 June 2021	0.30217486087777
19 June 2021	0.32169691398161
06 June 2021	0.19429197276098
07 June 2021	0.19673396359194
08 June 2021	0.20018748515067
09 June 2021	0.20471651711874
10 June 2021	0.21039713077220
11 June 2021	0.21731342562743
12 June 2021	0.22555112963912
30 May 2021	0.18605386065794
31 May 2021	0.18526363849873
01 June 2021	0.18504240468526
02 June 2021	0.18539881835690
03 June 2021	0.18636141583702
04 June 2021	0.18797293278427
05 June 2021	0.19028288455812
23 May 2021	0.13443355893398
24 May 2021	0.13910808099331
25 May 2021	0.14431549610194
26 May 2021	0.14996059256937
27 May 2021	0.15592238229894
28 May 2021	0.16205357153615
29 May 2021	0.16818280789563
16 May 2021	0.10314478569545
17 May 2021	0.10447590736431
18 May 2021	0.10652416007100
19 May 2021	0.10932042095598
20 May 2021	0.11289525035537
21 May 2021	0.11726825480212
22 May 2021	0.12243310219974
09 May 2021	0.08450242869905
10 May 2021	0.08584375193102
11 May 2021	0.08749854425555
12 May 2021	0.08947018883355
13 May 2021	0.09176709692570
14 May 2021	0.09439907260152
15 May 2021	0.09737246319158
02 May 2021	0.08035436153625
03 May 2021	0.08032280468021
04 May 2021	0.08042208888372
05 May 2021	0.08066899709803
06 May 2021	0.08109203357089
07 May 2021	0.08172591077154
08 May 2021	0.08260521672014
25 April 2021	0.08426450637991
26 April 2021	0.08393186230762
27 April 2021	0.08364201041766
28 April 2021	0.08338277106057
29 April 2021	0.08315361676956
30 April 2021	0.08296236693283
01 May 2021	0.08282096266881
18 April 2021	0.11341717624156
19 April 2021	0.10738786289233
20 April 2021	0.10228495371786
21 April 2021	0.09798422411384
22 April 2021	0.09438267851544
23 April 2021	0.09139215227578
24 April 2021	0.08893321646907
11 April 2021	0.16494050112350
12 April 2021	0.15792537282006
13 April 2021	0.15090476242377
14 April 2021	0.14391236978151
15 April 2021	0.13702950300086
16 April 2021	0.13036234923444
17 April 2021	0.12401895868410
04 April 2021	0.24503423085221
05 April 2021	0.23283748813426
06 April 2021	0.22069160943266
07 April 2021	0.20864407572048
08 April 2021	0.19680052282640
09 April 2021	0.18529444887488
10 April 2021	0.17425844683855
28 March 2021	0.29258034163121
29 March 2021	0.28816242397396
30 March 2021	0.28276894214106
31 March 2021	0.27632530048793
01 April 2021	0.26884363404962
02 April 2021	0.26040465129770
03 April 2021	0.25113441287467
22 March 2021	0.30496077213715
23 March 2021	0.30254573981287
24 March 2021	0.30007670158764
25 March 2021	0.29744892681318
26 March 2021	0.29457735181631
27 March 2021	0.29138451785067
14 March 2021	0.31139203012880
15 March 2021	0.31368152126941
16 March 2021	0.31514835713124
17 March 2021	0.31568428566698
18 March 2021	0.31527784763550
19 March 2021	0.31400061037641
20 March 2021	0.31198027589639
21 March 2021	0.30936902851470
06 March 2021	0.34959780990649
07 March 2021	0.34535304016221
08 March 2021	0.34073957985683
09 March 2021	0.33580650000176
10 March 2021	0.33067726275862
11 March 2021	0.32552235007866
12 March 2021	0.32052683790318
13 March 2021	0.31586050638161
28 February 2021	0.40095552985478
01 March 2021	0.39193488559391
02 March 2021	0.38289800661303
03 March 2021	0.37385243137407
04 March 2021	0.36488082997674
05 March 2021	0.35611446324709
21 February 2021	0.52890301085342
22 February 2021	0.50329869609282
23 February 2021	0.47943208041789
24 February 2021	0.45732305200904
25 February 2021	0.43703215407737
26 February 2021	0.41862229252103
27 February 2021	0.40212533176585
14 February 2021	0.74371668418932
15 February 2021	0.71375375534048
16 February 2021	0.68277387363709
17 February 2021	0.65106819633940
18 February 2021	0.61912786393035
19 February 2021	0.58754489228678
20 February 2021	0.55691321506133
07 February 2021	1.00537686538892
08 February 2021	0.95526260255520
09 February 2021	0.90833228663390
10 February 2021	0.86442824708190
11 February 2021	0.82342478512133
12 February 2021	0.78517029714108
13 February 2021	0.74944569592895
31 January 2021	1.36587754433049
01 February 2021	1.32167229687945
02 February 2021	1.27335792780154
03 February 2021	1.22171130986523
04 February 2021	1.16786384354961
05 February 2021	1.11309980445751
06 February 2021	1.05865825824712
24 January 2021	1.64175468038533
25 January 2021	1.60253732956128
26 January 2021	1.56235998831890
27 January 2021	1.52090477774611
28 January 2021	1.47805493577926
29 January 2021	1.43385112383772
30 January 2021	1.38843884444457
17 January 2021	1.89603570856040
18 January 2021	1.87458117683121
19 January 2021	1.84877961237712
20 January 2021	1.81875436507072
21 January 2021	1.78494403447425
22 January 2021	1.74797487431705
23 January 2021	1.70851838674879
09 January 2021	1.96931905644931
10 January 2021	1.95658333780332
11 January 2021	1.94403497477901
12 January 2021	1.93136902916190
13 January 2021	1.91833496322682
14 January 2021	1.90470538958587
15 January 2021	1.89023857317394
16 January 2021	1.87465105379286
02 January 2021	2.06766347525177
03 January 2021	2.04946130534611
04 January 2021	2.03380286670390
05 January 2021	2.02032412589033
06 January 2021	2.00869695605147
07 January 2021	1.99859655028792
08 January 2021	1.98965524740556
27 December 2020	2.04438223027722
28 December 2020	2.09940872894384
29 December 2020	2.14170446497633
30 December 2020	2.16960694987153
31 December 2020	2.18270624278590
01 January 2021	2.18185958338659
20 December 2020	1.47479095592541
21 December 2020	1.57006752428896
22 December 2020	1.66519791922637
23 December 2020	1.75792069743742
24 December 2020	1.84591217253178
25 December 2020	1.92696379998081
26 December 2020	1.99914576741617
13 December 2020	1.07453367617732
14 December 2020	1.09543722605942
15 December 2020	1.12793119929445
16 December 2020	1.17245603237202
17 December 2020	1.22919519980232
18 December 2020	1.29795520053641
19 December 2020	1.37801099502550
06 December 2020	0.97970276223201
07 December 2020	0.98526203917747
08 December 2020	0.99101884336894
09 December 2020	0.99758375720466
10 December 2020	1.00588288352787
11 December 2020	1.01707701567564
12 December 2020	1.03244767299353
29 November 2020	0.94635475776488
30 November 2020	0.94730187656472
01 December 2020	0.94876529739690
02 December 2020	0.95062098731748
03 December 2020	0.95288927635405
04 December 2020	0.95572905626802
05 December 2020	0.95941197206582
07 November 2020	1.23986706099614
08 November 2020	1.24437590526984
09 November 2020	1.24798904650062
10 November 2020	1.25016368307323
11 November 2020	1.25042569906321
12 November 2020	1.24836707999590
13 November 2020	1.24363410265019
14 November 2020	1.23592038588266
15 November 2020	1.22497663477114
16 November 2020	1.21064168660146
17 November 2020	1.19288979028840
18 November 2020	1.17188054472906
19 November 2020	1.14799406459708
20 November 2020	1.12183660859433
21 November 2020	1.09421031987168
22 November 2020	1.06605157597932
23 November 2020	1.03835136321970
24 November 2020	1.01207480104050
25 November 2020	0.98809472689750
26 November 2020	0.96714790281390
27 November 2020	0.94981491067968
28 November 2020	0.93651879117994
01 November 2020	1.16174061489726
02 November 2020	1.17411980183905
03 November 2020	1.18749538462921
04 November 2020	1.20152278766141
05 November 2020	1.21581678778832
06 November 2020	1.22990702177618
25 October 2020	1.09972085172174
26 October 2020	1.10776217495030
27 October 2020	1.11587388699341
28 October 2020	1.12413069330462
29 October 2020	1.13271232785342
30 October 2020	1.14185961240810
31 October 2020	1.15181301715691
18 October 2020	0.93930865792568
19 October 2020	0.97252165610929
20 October 2020	1.00333065723878
21 October 2020	1.03122521862989
22 October 2020	1.05596233029471
23 October 2020	1.07754575865188
24 October 2020	1.09616621819513
11 October 2020	0.72795432119268
12 October 2020	0.75591293875419
13 October 2020	0.78539462690660
14 October 2020	0.81615117751804
15 October 2020	0.84787322281229
16 October 2020	0.88018306312993
17 October 2020	0.91262751204020
04 October 2020	0.55330835266395
05 October 2020	0.57135409290974
06 October 2020	0.59150701188113
07 October 2020	0.61383787982522
08 October 2020	0.63837886276534
09 October 2020	0.66510255215052
10 October 2020	0.69389618946745
26 September 2020	0.35157510915409
27 September 2020	0.37383175159652
28 September 2020	0.39721503280274
29 September 2020	0.42154505059010
30 September 2020	0.44666187675762
01 October 2020	0.47243526544510
02 October 2020	0.49876087469644
03 October 2020	0.52554589951133
20 September 2020	0.25093787116710
21 September 2020	0.26369627651256
22 September 2020	0.27821641673040
23 September 2020	0.29459324905233
24 September 2020	0.31289582245137
25 September 2020	0.33314960515781
12 September 2020	0.17339172718621
13 September 2020	0.17774561853064
14 September 2020	0.18323392337294
15 September 2020	0.18996799825640
16 September 2020	0.19806724152394
17 September 2020	0.20765200687054
18 September 2020	0.21883253437215
19 September 2020	0.23169533127097
05 September 2020	0.12232342437814
06 September 2020	0.12578852061707
07 September 2020	0.12985131784251
08 September 2020	0.13454778333351
09 September 2020	0.13992035014045
10 September 2020	0.14601476478158
11 September 2020	0.15287515620597
28 August 2020	0.07870425772220
29 August 2020	0.08060850493205
30 August 2020	0.08323556826125
31 August 2020	0.08662155881443
01 September 2020	0.09080499331985
02 September 2020	0.09581719227466
03 September 2020	0.10166881512213
04 September 2020	0.10833475941762
21 August 2020	0.08544786944024
22 August 2020	0.08477858141361
23 August 2020	0.08449852842688
24 August 2020	0.08460296123039
25 August 2020	0.08509122420357
26 August 2020	0.08596694894380
27 August 2020	0.08723800800966
14 August 2020	0.06511245991310
15 August 2020	0.06520362098824
16 August 2020	0.06542596806648
17 August 2020	0.06578815246767
18 August 2020	0.06630121288314
19 August 2020	0.06697859527265
20 August 2020	0.06783603120115
09 August 2020	0.07733207858114
10 August 2020	0.07520608050072
11 August 2020	0.07339268363415
12 August 2020	0.07186997394672
13 August 2020	0.07062035183909
31 July 2020	0.06389852914574
01 August 2020	0.06246810379790
02 August 2020	0.06122229036025
03 August 2020	0.06014901453909
04 August 2020	0.05923779170695
05 August 2020	0.05847878375331
06 August 2020	0.05786287938455
07 August 2020	0.05738225410575
08 August 2020	0.05703101368188
26 July 2020	0.05013951992707
27 July 2020	0.04957102209690
28 July 2020	0.04910680504786
29 July 2020	0.04873899777437
30 July 2020	0.04846005217622
15 July 2020	0.06318263003774
16 July 2020	0.06207258453922
17 July 2020	0.06108195003607
18 July 2020	0.06019483234739
19 July 2020	0.05939319479799
20 July 2020	0.05865782176711
21 July 2020	0.05796972518930
22 July 2020	0.05731174611899
23 July 2020	0.05667004666420
24 July 2020	0.05603519100146
25 July 2020	0.05540259789720
10 July 2020	0.05185471900000
11 July 2020	0.05204742100000
12 July 2020	0.05221831600000
13 July 2020	0.05235777100000
14 July 2020	0.05245683600000
03 July 2020	0.04686161345874
04 July 2020	0.04673279225557
05 July 2020	0.04666502466582
06 July 2020	0.04665460723959
07 July 2020	0.04669526847936
08 July 2020	0.04677808762816
09 July 2020	0.04689193197006
29 June 2020	0.04835298109298
30 June 2020	0.04824180001799
01 July 2020	0.04819390510752
02 July 2020	0.04820812748104
22 June 2020	0.04260070633048
23 June 2020	0.04246467182361
24 June 2020	0.04238322690804
25 June 2020	0.04235495571231
26 June 2020	0.04237743381086
27 June 2020	0.04244706633313
28 June 2020	0.04255929434890
